t,agent_id,digit,x,y,z,brightness,role,model
6.480000000000005,19,9,0.8389315789473684,0.9193526315789473,120.0,1.0,safety-sentry,DL-Transformer (coord)
6.480000000000005,20,9,0.8817157894736842,0.9186026315789473,120.0,1.0,leader,RL-PPO
6.480000000000005,21,9,0.8941289473684211,0.6432657894736842,120.0,1.0,follower,RL-SAC
6.480000000000005,22,9,0.906821052631579,0.6650131578947369,120.0,1.0,safety-sentry,DL-Transformer (coord)
6.480000000000005,23,9,0.919257894736842,0.6867421052631579,120.0,1.0,follower,RL-PPO
6.480000000000005,24,9,0.6340657894736843,0.5634026315789473,120.0,1.0,follower,IL-BC (behavior cloning)
6.480000000000005,25,9,0.6321605263157896,0.5947947368421053,120.0,1.0,safety-sentry,Classical-MPC
6.480000000000005,26,9,0.6318052631578948,0.6254578947368421,120.0,1.0,follower,RL-PPO
6.480000000000005,27,9,0.6320289473684211,0.6558342105263159,120.0,1.0,follower,DL-Transformer (coord)
6.480000000000005,28,9,0.6340315789473685,0.6869526315789474,120.0,1.0,follower,IL-BC (behavior cloning)
6.480000000000005,29,9,0.6333894736842106,0.7182842105263157,120.0,1.0,follower,Classical-MPC
6.480000000000005,30,9,0.6324157894736843,0.7489368421052631,120.0,1.0,follower,RL-SAC
6.480000000000005,31,9,0.6327473684210526,0.780342105263158,120.0,1.0,follower,RL-PPO
6.480000000000005,32,9,0.6325105263157895,0.8093473684210526,120.0,1.0,follower,Classical-MPC
6.480000000000005,33,9,0.6335236842105263,0.8417,120.0,1.0,follower,Classical-MPC
6.480000000000005,34,9,0.6335947368421053,0.8717421052631579,120.0,1.0,follower,RL-SAC
6.480000000000005,35,9,0.6325894736842106,0.32839473684210524,120.0,1.0,follower,DL-CNN (vision)
6.480000000000005,36,9,0.6331368421052632,0.3594473684210526,120.0,1.0,edge-relay,IL-BC (behavior cloning)
6.480000000000005,37,9,0.6326078947368421,0.3914736842105263,120.0,1.0,follower,Classical-MPC
6.480000000000005,38,9,0.6334500000000001,0.42091842105263155,120.0,1.0,follower,RL-PPO
6.480000000000005,39,9,0.6320578947368422,0.4524131578947368,120.0,1.0,follower,DL-Transformer (coord)
6.480000000000005,40,9,0.632421052631579,0.32991578947368416,120.0,1.0,follower,Classical-MPC
6.480000000000005,41,9,0.6450631578947369,0.35146578947368423,120.0,1.0,follower,DL-Transformer (coord)
6.480000000000005,42,9,0.6595868421052632,0.37314210526315783,120.0,1.0,follower,RL-PPO
6.480000000000005,43,9,0.6722526315789474,0.39400526315789475,120.0,1.0,follower,RL-PPO
6.480000000000005,44,9,0.6847578947368422,0.4152157894736842,120.0,1.0,follower,RL-SAC
6.480000000000005,45,9,0.6985,0.43683684210526313,120.0,1.0,follower,Classical-MPC
6.480000000000005,46,9,0.7109894736842105,0.4563315789473684,120.0,1.0,follower,RL-PPO
6.480000000000005,47,9,0.7244552631578948,0.4792763157894737,120.0,1.0,follower,RL-PPO
6.480000000000005,48,9,0.7381078947368421,0.4992947368421053,120.0,1.0,safety-sentry,DL-CNN (vision)
6.480000000000005,49,9,0.1978473684210526,0.22292368421052627,120.0,1.0,follower,RL-PPO
6.480000000000005,50,9,0.24177631578947367,0.22338684210526316,120.0,1.0,follower,RL-PPO
6.480000000000005,51,9,0.28456315789473685,0.22427631578947366,120.0,1.0,follower,RL-PPO
6.480000000000005,52,9,0.3300868421052632,0.22278947368421048,120.0,1.0,follower,DL-Transformer (coord)
6.480000000000005,53,9,0.3726578947368421,0.22352631578947366,120.0,1.0,follower,IL-BC (behavior cloning)
6.480000000000005,54,9,0.4156157894736842,0.22332631578947365,120.0,1.0,follower,DL-CNN (vision)
6.480000000000005,55,9,0.4594631578947368,0.22372894736842106,120.0,1.0,follower,RL-PPO
6.480000000000005,56,9,0.5043026315789474,0.2237078947368421,120.0,1.0,leader,DL-CNN (vision)
6.480000000000005,57,9,0.5484447368421053,0.22386842105263155,120.0,1.0,follower,DL-Transformer (coord)
6.480000000000005,58,9,0.5905105263157895,0.22454999999999997,120.0,1.0,follower,Classical-MPC
6.480000000000005,59,9,0.6357289473684211,0.2239973684210526,120.0,1.0,follower,Classical-MPC
6.480000000000005,60,9,0.6786684210526315,0.22319999999999998,120.0,1.0,follower,RL-SAC
6.480000000000005,61,9,0.7232026315789473,0.22455263157894734,120.0,1.0,safety-sentry,RL-PPO
6.480000000000005,62,9,0.7667578947368421,0.22332105263157895,120.0,1.0,follower,Classical-MPC
6.480000000000005,63,9,0.7970263157894737,0.08083684210526315,120.0,1.0,leader,Classical-MPC
6.480000000000005,64,9,0.8273578947368421,0.09034736842105262,120.0,1.0,follower,DL-CNN (vision)
6.480000000000005,65,9,0.857857894736842,0.10044473684210527,120.0,1.0,follower,IL-BC (behavior cloning)
6.480000000000005,66,9,0.888871052631579,0.11091315789473684,120.0,1.0,follower,Classical-MPC
6.480000000000005,67,9,0.9210710526315791,0.11975526315789473,120.0,1.0,safety-sentry,DL-Transformer (coord)
6.480000000000005,68,9,0.3675999999999999,0.40683684210526316,120.0,1.0,safety-sentry,Classical-MPC
6.480000000000005,69,9,0.36794210526315785,0.4384368421052632,120.0,1.0,edge-relay,RL-PPO
6.480000000000005,70,9,0.3666947368421052,0.47125,120.0,1.0,follower,RL-SAC
6.480000000000005,71,9,0.36856315789473676,0.501071052631579,120.0,1.0,edge-relay,RL-SAC
6.480000000000005,72,9,0.3672736842105263,0.5333184210526316,120.0,1.0,follower,RL-PPO
6.480000000000005,73,9,0.3668842105263157,0.5647684210526316,120.0,1.0,follower,Classical-MPC
6.480000000000005,74,9,0.36679999999999996,0.5965131578947369,120.0,1.0,follower,RL-PPO
6.480000000000005,75,9,0.36859736842105256,0.6283157894736843,120.0,1.0,follower,DL-Transformer (coord)
6.480000000000005,76,9,0.36833157894736834,0.6604342105263158,120.0,1.0,follower,RL-PPO
6.480000000000005,77,9,0.36667368421052626,0.6920105263157894,120.0,1.0,follower,DL-CNN (vision)
6.480000000000005,78,9,0.08103947368421052,0.5699815789473685,120.0,1.0,follower,DL-CNN (vision)
6.480000000000005,79,9,0.0923657894736842,0.5898868421052631,120.0,1.0,follower,RL-SAC
6.480000000000005,80,9,0.10682368421052629,0.6123526315789474,120.0,1.0,follower,DL-Transformer (coord)
6.480000000000005,81,9,0.11962105263157896,0.6320973684210527,120.0,1.0,follower,DL-Transformer (coord)
6.480000000000005,82,9,0.1329157894736842,0.35528157894736845,120.0,1.0,follower,DL-CNN (vision)
6.480000000000005,83,9,0.17626315789473684,0.35591578947368424,120.0,1.0,follower,IL-BC (behavior cloning)
6.480000000000005,84,9,0.2198710526315789,0.35646315789473687,120.0,1.0,follower,RL-PPO
6.480000000000005,85,9,0.26406052631578947,0.35559210526315793,120.0,1.0,edge-relay,RL-SAC
6.480000000000005,86,9,0.3073842105263158,0.3556105263157895,120.0,1.0,follower,DL-CNN (vision)
6.480000000000005,87,9,0.35047894736842106,0.3557526315789474,120.0,1.0,follower,DL-CNN (vision)
6.480000000000005,88,9,0.39473684210526316,0.3560184210526316,120.0,1.0,follower,RL-SAC
6.480000000000005,89,9,0.4392342105263158,0.35657894736842105,120.0,1.0,edge-relay,Classical-MPC
6.480000000000005,90,9,0.4833763157894737,0.356671052631579,120.0,1.0,follower,Classical-MPC
6.480000000000005,91,9,0.5257499999999999,0.35707894736842105,120.0,1.0,edge-relay,RL-PPO
6.480000000000005,92,9,0.5703526315789473,0.3571421052631579,120.0,1.0,safety-sentry,DL-CNN (vision)
6.480000000000005,93,9,0.61295,0.3559,120.0,1.0,leader,RL-SAC
6.480000000000005,94,9,0.6577236842105263,0.3566026315789474,120.0,1.0,edge-relay,DL-CNN (vision)
6.480000000000005,95,9,0.7019973684210525,0.3556447368421053,120.0,1.0,follower,RL-SAC
6.480000000000005,96,9,0.7439315789473684,0.3570500000000001,120.0,1.0,follower,DL-Transformer (coord)
6.480000000000005,97,9,0.7884263157894738,0.3555105263157895,120.0,1.0,edge-relay,Classical-MPC
6.480000000000005,98,9,0.8318921052631578,0.35602894736842106,120.0,1.0,follower,DL-CNN (vision)
6.480000000000005,99,9,0.8757684210526315,0.35698684210526316,120.0,1.0,follower,DL-Transformer (coord)
6.480000000000005,100,9,0.9201131578947369,0.3553605263157895,120.0,1.0,follower,DL-Transformer (coord)
6.520000000000005,1,9,0.08067894736842106,0.9196631578947368,120.0,1.0,leader,RL-PPO
6.520000000000005,2,9,0.12229473684210526,0.9201684210526315,120.0,1.0,follower,DL-CNN (vision)
6.520000000000005,3,9,0.1642421052631579,0.9210263157894737,120.0,1.0,follower,Classical-MPC
6.520000000000005,4,9,0.20758947368421055,0.9190578947368421,120.0,1.0,follower,DL-CNN (vision)
6.520000000000005,5,9,0.24949473684210527,0.9193105263157895,120.0,1.0,safety-sentry,DL-Transformer (coord)
6.520000000000005,6,9,0.2908421052631579,0.9193947368421053,120.0,1.0,follower,IL-BC (behavior cloning)
6.520000000000005,7,9,0.3338736842105263,0.9193157894736841,120.0,1.0,follower,Classical-MPC
6.520000000000005,8,9,0.3767526315789474,0.9202736842105264,120.0,1.0,leader,IL-BC (behavior cloning)
6.520000000000005,9,9,0.4194526315789474,0.9201999999999999,120.0,1.0,follower,RL-PPO
6.520000000000005,10,9,0.46023157894736844,0.9205210526315789,120.0,1.0,follower,DL-CNN (vision)
6.520000000000005,11,9,0.5038263157894738,0.920721052631579,120.0,1.0,follower,DL-CNN (vision)
6.520000000000005,12,9,0.5447315789473685,0.9192473684210527,120.0,1.0,edge-relay,RL-PPO
6.520000000000005,13,9,0.5887736842105263,0.9203894736842104,120.0,1.0,follower,DL-Transformer (coord)
6.520000000000005,14,9,0.6309842105263158,0.9198157894736841,120.0,1.0,leader,DL-Transformer (coord)
6.520000000000005,15,9,0.6715684210526316,0.9205736842105263,120.0,1.0,follower,Classical-MPC
6.520000000000005,16,9,0.7139631578947369,0.9198736842105264,120.0,1.0,safety-sentry,Classical-MPC
6.520000000000005,17,9,0.7557999999999999,0.9192315789473684,120.0,1.0,follower,RL-PPO
6.520000000000005,18,9,0.7990894736842105,0.9200263157894737,120.0,1.0,follower,RL-SAC
6.520000000000005,19,9,0.8418368421052632,0.9192947368421053,120.0,1.0,safety-sentry,DL-Transformer (coord)
6.520000000000005,20,9,0.8847684210526316,0.9185947368421052,120.0,1.0,leader,RL-PPO
6.520000000000005,21,9,0.896142105263158,0.6321684210526315,120.0,1.0,follower,RL-SAC
6.520000000000005,22,9,0.9078578947368421,0.6547736842105263,120.0,1.0,safety-sentry,DL-Transformer (coord)
6.520000000000005,23,9,0.9192842105263157,0.6774157894736842,120.0,1.0,follower,RL-PPO
6.520000000000005,24,9,0.6561684210526316,0.5658947368421052,120.0,1.0,follower,IL-BC (behavior cloning)
6.520000000000005,25,9,0.6542789473684211,0.5974105263157895,120.0,1.0,safety-sentry,Classical-MPC
6.520000000000005,26,9,0.6538894736842106,0.6281842105263158,120.0,1.0,follower,RL-PPO
6.520000000000005,27,9,0.6541421052631579,0.6587315789473684,120.0,1.0,follower,DL-Transformer (coord)
6.520000000000005,28,9,0.6561368421052632,0.6899947368421053,120.0,1.0,follower,IL-BC (behavior cloning)
6.520000000000005,29,9,0.655521052631579,0.7214315789473684,120.0,1.0,follower,Classical-MPC
6.520000000000005,30,9,0.6544684210526317,0.7522263157894736,120.0,1.0,follower,RL-SAC
6.520000000000005,31,9,0.6549052631578947,0.7837157894736843,120.0,1.0,follower,RL-PPO
6.520000000000005,32,9,0.654578947368421,0.8128052631578947,120.0,1.0,follower,Classical-MPC
6.520000000000005,33,9,0.6556526315789474,0.8452999999999999,120.0,1.0,follower,Classical-MPC
6.520000000000005,34,9,0.6557105263157895,0.8754157894736841,120.0,1.0,follower,RL-SAC
6.520000000000005,35,9,0.654721052631579,0.30921052631578944,120.0,1.0,follower,DL-CNN (vision)
6.520000000000005,36,9,0.6552263157894738,0.3404052631578947,120.0,1.0,edge-relay,IL-BC (behavior cloning)
6.520000000000005,37,9,0.6546842105263158,0.37255263157894736,120.0,1.0,follower,Classical-MPC
6.520000000000005,38,9,0.6556000000000001,0.4020631578947368,120.0,1.0,follower,RL-PPO
6.520000000000005,39,9,0.6541842105263158,0.4336736842105263,120.0,1.0,follower,DL-Transformer (coord)
6.520000000000005,40,9,0.6544578947368421,0.32306842105263156,120.0,1.0,follower,Classical-MPC
6.520000000000005,41,9,0.6661736842105263,0.34546842105263154,120.0,1.0,follower,DL-Transformer (coord)
6.520000000000005,42,9,0.6797263157894737,0.3680157894736842,120.0,1.0,follower,RL-PPO
6.520000000000005,43,9,0.6913947368421053,0.3897894736842106,120.0,1.0,follower,RL-PPO
6.520000000000005,44,9,0.7027842105263159,0.41186842105263155,120.0,1.0,follower,RL-SAC
6.520000000000005,45,9,0.7156,0.43432631578947367,120.0,1.0,follower,Classical-MPC
6.520000000000005,46,9,0.727021052631579,0.4546368421052632,120.0,1.0,follower,RL-PPO
6.520000000000005,47,9,0.7395894736842105,0.4784473684210527,120.0,1.0,follower,RL-PPO
6.520000000000005,48,9,0.7521842105263159,0.4993105263157894,120.0,1.0,safety-sentry,DL-CNN (vision)
6.520000000000005,49,9,0.18880526315789473,0.21185263157894738,120.0,1.0,follower,RL-PPO
6.520000000000005,50,9,0.23294736842105263,0.2123263157894737,120.0,1.0,follower,RL-PPO
6.520000000000005,51,9,0.2759736842105263,0.21324736842105263,120.0,1.0,follower,RL-PPO
6.520000000000005,52,9,0.3217263157894737,0.21172105263157892,120.0,1.0,follower,DL-Transformer (coord)
6.520000000000005,53,9,0.3644842105263158,0.2124473684210526,120.0,1.0,follower,IL-BC (behavior cloning)
6.520000000000005,54,9,0.40766842105263157,0.21224736842105263,120.0,1.0,follower,DL-CNN (vision)
6.520000000000005,55,9,0.4517736842105263,0.2126421052631579,120.0,1.0,follower,RL-PPO
6.520000000000005,56,9,0.4968947368421053,0.2126842105263158,120.0,1.0,leader,DL-CNN (vision)
6.520000000000005,57,9,0.5412105263157895,0.21286315789473684,120.0,1.0,follower,DL-Transformer (coord)
6.520000000000005,58,9,0.583478947368421,0.2135,120.0,1.0,follower,Classical-MPC
6.520000000000005,59,9,0.6289421052631579,0.21300526315789475,120.0,1.0,follower,Classical-MPC
6.520000000000005,60,9,0.6720631578947369,0.2121,120.0,1.0,follower,RL-SAC
6.520000000000005,61,9,0.7168947368421053,0.21349473684210526,120.0,1.0,safety-sentry,RL-PPO
6.520000000000005,62,9,0.7606842105263157,0.21225789473684212,120.0,1.0,follower,Classical-MPC
6.520000000000005,63,9,0.7920473684210525,0.08082631578947369,120.0,1.0,leader,Classical-MPC
6.520000000000005,64,9,0.8236842105263158,0.08950526315789474,120.0,1.0,follower,DL-CNN (vision)
6.520000000000005,65,9,0.8553842105263157,0.09881052631578949,120.0,1.0,follower,IL-BC (behavior cloning)
6.520000000000005,66,9,0.8876578947368421,0.10857368421052632,120.0,1.0,follower,Classical-MPC
6.520000000000005,67,9,0.9210578947368421,0.11658947368421052,120.0,1.0,safety-sentry,DL-Transformer (coord)
6.520000000000005,68,9,0.3455,0.4139263157894737,120.0,1.0,safety-sentry,Classical-MPC
6.520000000000005,69,9,0.3458157894736842,0.4456263157894737,120.0,1.0,edge-relay,RL-PPO
6.520000000000005,70,9,0.3446105263157894,0.4785,120.0,1.0,follower,RL-SAC
6.520000000000005,71,9,0.34647368421052627,0.5083578947368421,120.0,1.0,edge-relay,RL-SAC
6.520000000000005,72,9,0.3451526315789474,0.5406631578947368,120.0,1.0,follower,RL-PPO
6.520000000000005,73,9,0.3447315789473684,0.5721631578947369,120.0,1.0,follower,Classical-MPC
6.520000000000005,74,9,0.3447,0.6039736842105263,120.0,1.0,follower,RL-PPO
6.520000000000005,75,9,0.3465052631578947,0.6358684210526315,120.0,1.0,follower,DL-Transformer (coord)
6.520000000000005,76,9,0.3462368421052631,0.6680315789473684,120.0,1.0,follower,RL-PPO
6.520000000000005,77,9,0.34455263157894733,0.6996789473684211,120.0,1.0,follower,DL-CNN (vision)
6.520000000000005,78,9,0.08102105263157895,0.5895368421052631,120.0,1.0,follower,DL-CNN (vision)
6.520000000000005,79,9,0.09136842105263157,0.6102263157894737,120.0,1.0,follower,RL-SAC
6.520000000000005,80,9,0.10485263157894736,0.6335947368421052,120.0,1.0,follower,DL-Transformer (coord)
6.520000000000005,81,9,0.11665789473684211,0.6542052631578947,120.0,1.0,follower,DL-Transformer (coord)
6.520000000000005,82,9,0.12886842105263158,0.3663368421052632,120.0,1.0,follower,DL-CNN (vision)
6.520000000000005,83,9,0.17247368421052633,0.3669684210526316,120.0,1.0,follower,IL-BC (behavior cloning)
6.520000000000005,84,9,0.2162578947368421,0.36757368421052633,120.0,1.0,follower,RL-PPO
6.520000000000005,85,9,0.26077894736842105,0.36661578947368423,120.0,1.0,edge-relay,RL-SAC
6.520000000000005,86,9,0.3042315789473684,0.36667894736842105,120.0,1.0,follower,DL-CNN (vision)
6.520000000000005,87,9,0.3475421052631579,0.3667947368421053,120.0,1.0,follower,DL-CNN (vision)
6.520000000000005,88,9,0.39202631578947367,0.36706315789473687,120.0,1.0,follower,RL-SAC
6.520000000000005,89,9,0.43683157894736846,0.3676421052631578,120.0,1.0,edge-relay,Classical-MPC
6.520000000000005,90,9,0.48114736842105266,0.3677578947368421,120.0,1.0,follower,Classical-MPC
6.520000000000005,91,9,0.5236999999999999,0.36814210526315794,120.0,1.0,edge-relay,RL-PPO
6.520000000000005,92,9,0.5685947368421052,0.36821578947368416,120.0,1.0,safety-sentry,DL-CNN (vision)
6.520000000000005,93,9,0.6113999999999999,0.36690000000000006,120.0,1.0,leader,RL-SAC
6.520000000000005,94,9,0.6564526315789474,0.3676947368421053,120.0,1.0,edge-relay,DL-CNN (vision)
6.520000000000005,95,9,0.7009052631578947,0.36671052631578943,120.0,1.0,follower,RL-SAC
6.520000000000005,96,9,0.7430368421052631,0.36810000000000004,120.0,1.0,follower,DL-Transformer (coord)
6.520000000000005,97,9,0.7877473684210525,0.36657894736842106,120.0,1.0,edge-relay,Classical-MPC
6.520000000000005,98,9,0.8314157894736842,0.3670421052631579,120.0,1.0,follower,DL-CNN (vision)
6.520000000000005,99,9,0.8755631578947369,0.36802631578947365,120.0,1.0,follower,DL-Transformer (coord)
6.520000000000005,100,9,0.9201736842105264,0.3663789473684211,120.0,1.0,follower,DL-Transformer (coord)
6.560000000000005,1,9,0.08064736842105263,0.9196078947368422,120.0,1.0,leader,RL-PPO
6.560000000000005,2,9,0.12248684210526316,0.920121052631579,120.0,1.0,follower,DL-CNN (vision)
6.560000000000005,3,9,0.16455526315789473,0.9210157894736842,120.0,1.0,follower,Classical-MPC
6.560000000000005,4,9,0.2081236842105263,0.9190447368421053,120.0,1.0,follower,DL-CNN (vision)
6.560000000000005,5,9,0.25008684210526316,0.9193263157894738,120.0,1.0,safety-sentry,DL-Transformer (coord)
6.560000000000005,6,9,0.29160526315789476,0.9193868421052631,120.0,1.0,follower,IL-BC (behavior cloning)
6.560000000000005,7,9,0.3347842105263158,0.9193394736842104,120.0,1.0,follower,Classical-MPC
6.560000000000005,8,9,0.37793157894736845,0.9202842105263158,120.0,1.0,leader,IL-BC (behavior cloning)
6.560000000000005,9,9,0.42073157894736846,0.92025,120.0,1.0,follower,RL-PPO
6.560000000000005,10,9,0.461628947368421,0.9205526315789474,120.0,1.0,follower,DL-CNN (vision)
6.560000000000005,11,9,0.5054157894736843,0.9207526315789474,120.0,1.0,follower,DL-CNN (vision)
6.560000000000005,12,9,0.5464789473684211,0.9192184210526315,120.0,1.0,edge-relay,RL-PPO
6.560000000000005,13,9,0.5906842105263158,0.9204236842105262,120.0,1.0,follower,DL-Transformer (coord)
6.560000000000005,14,9,0.6330605263157896,0.9197894736842105,120.0,1.0,leader,DL-Transformer (coord)
6.560000000000005,15,9,0.6737710526315789,0.9205842105263158,120.0,1.0,follower,Classical-MPC
6.560000000000005,16,9,0.7163578947368421,0.9198342105263158,120.0,1.0,safety-sentry,Classical-MPC
6.560000000000005,17,9,0.7583500000000001,0.919228947368421,120.0,1.0,follower,RL-PPO
6.560000000000005,18,9,0.8017736842105263,0.9200657894736843,120.0,1.0,follower,RL-SAC
6.560000000000005,19,9,0.844742105263158,0.9192368421052631,120.0,1.0,safety-sentry,DL-Transformer (coord)
6.560000000000005,20,9,0.887821052631579,0.9185868421052632,120.0,1.0,leader,RL-PPO
6.560000000000005,21,9,0.8981552631578947,0.6210710526315789,120.0,1.0,follower,RL-SAC
6.560000000000005,22,9,0.9088947368421052,0.6445342105263159,120.0,1.0,safety-sentry,DL-Transformer (coord)
6.560000000000005,23,9,0.9193105263157895,0.6680894736842106,120.0,1.0,follower,RL-PPO
6.560000000000005,24,9,0.6782710526315789,0.5683868421052631,120.0,1.0,follower,IL-BC (behavior cloning)
6.560000000000005,25,9,0.6763973684210526,0.6000263157894736,120.0,1.0,safety-sentry,Classical-MPC
6.560000000000005,26,9,0.6759736842105263,0.6309105263157895,120.0,1.0,follower,RL-PPO
6.560000000000005,27,9,0.6762552631578947,0.6616289473684211,120.0,1.0,follower,DL-Transformer (coord)
6.560000000000005,28,9,0.6782421052631579,0.6930368421052633,120.0,1.0,follower,IL-BC (behavior cloning)
6.560000000000005,29,9,0.6776526315789473,0.724578947368421,120.0,1.0,follower,Classical-MPC
6.560000000000005,30,9,0.676521052631579,0.7555157894736841,120.0,1.0,follower,RL-SAC
6.560000000000005,31,9,0.6770631578947368,0.7870894736842104,120.0,1.0,follower,RL-PPO
6.560000000000005,32,9,0.6766473684210526,0.8162631578947368,120.0,1.0,follower,Classical-MPC
6.560000000000005,33,9,0.6777815789473685,0.8489,120.0,1.0,follower,Classical-MPC
6.560000000000005,34,9,0.6778263157894736,0.8790894736842105,120.0,1.0,follower,RL-SAC
6.560000000000005,35,9,0.6768526315789474,0.2900263157894737,120.0,1.0,follower,DL-CNN (vision)
6.560000000000005,36,9,0.6773157894736842,0.32136315789473685,120.0,1.0,edge-relay,IL-BC (behavior cloning)
6.560000000000005,37,9,0.6767605263157894,0.3536315789473684,120.0,1.0,follower,Classical-MPC
6.560000000000005,38,9,0.67775,0.38320789473684214,120.0,1.0,follower,RL-PPO
6.560000000000005,39,9,0.6763105263157895,0.41493421052631585,120.0,1.0,follower,DL-Transformer (coord)
6.560000000000005,40,9,0.6764947368421053,0.31622105263157896,120.0,1.0,follower,Classical-MPC
6.560000000000005,41,9,0.6872842105263158,0.33947105263157895,120.0,1.0,follower,DL-Transformer (coord)
6.560000000000005,42,9,0.6998657894736842,0.36288947368421054,120.0,1.0,follower,RL-PPO
6.560000000000005,43,9,0.7105368421052631,0.3855736842105263,120.0,1.0,follower,RL-PPO
6.560000000000005,44,9,0.7208105263157895,0.40852105263157895,120.0,1.0,follower,RL-SAC
6.560000000000005,45,9,0.7326999999999999,0.43181578947368426,120.0,1.0,follower,Classical-MPC
6.560000000000005,46,9,0.7430526315789473,0.4529421052631579,120.0,1.0,follower,RL-PPO
6.560000000000005,47,9,0.7547236842105264,0.4776184210526316,120.0,1.0,follower,RL-PPO
6.560000000000005,48,9,0.7662605263157894,0.4993263157894737,120.0,1.0,safety-sentry,DL-CNN (vision)
6.560000000000005,49,9,0.17976315789473685,0.20078157894736842,120.0,1.0,follower,RL-PPO
6.560000000000005,50,9,0.22411842105263158,0.20126578947368423,120.0,1.0,follower,RL-PPO
6.560000000000005,51,9,0.2673842105263158,0.20221842105263158,120.0,1.0,follower,RL-PPO
6.560000000000005,52,9,0.3133657894736842,0.2006526315789474,120.0,1.0,follower,DL-Transformer (coord)
6.560000000000005,53,9,0.3563105263157895,0.20136842105263159,120.0,1.0,follower,IL-BC (behavior cloning)
6.560000000000005,54,9,0.399721052631579,0.20116842105263155,120.0,1.0,follower,DL-CNN (vision)
6.560000000000005,55,9,0.44408421052631575,0.20155526315789477,120.0,1.0,follower,RL-PPO
6.560000000000005,56,9,0.48948684210526316,0.20166052631578948,120.0,1.0,leader,DL-CNN (vision)
6.560000000000005,57,9,0.5339763157894737,0.2018578947368421,120.0,1.0,follower,DL-Transformer (coord)
6.560000000000005,58,9,0.5764473684210526,0.20245,120.0,1.0,follower,Classical-MPC
6.560000000000005,59,9,0.6221552631578947,0.20201315789473687,120.0,1.0,follower,Classical-MPC
6.560000000000005,60,9,0.6654578947368421,0.201,120.0,1.0,follower,RL-SAC
6.560000000000005,61,9,0.7105868421052631,0.20243684210526317,120.0,1.0,safety-sentry,RL-PPO
6.560000000000005,62,9,0.7546105263157894,0.20119473684210526,120.0,1.0,follower,Classical-MPC
6.560000000000005,63,9,0.7870684210526315,0.0808157894736842,120.0,1.0,leader,Classical-MPC
6.560000000000005,64,9,0.8200105263157894,0.08866315789473685,120.0,1.0,follower,DL-CNN (vision)
6.560000000000005,65,9,0.8529105263157895,0.0971763157894737,120.0,1.0,follower,IL-BC (behavior cloning)
6.560000000000005,66,9,0.8864447368421052,0.10623421052631579,120.0,1.0,follower,Classical-MPC
6.560000000000005,67,9,0.9210447368421053,0.11342368421052632,120.0,1.0,safety-sentry,DL-Transformer (coord)
6.560000000000005,68,9,0.3234,0.4210157894736842,120.0,1.0,safety-sentry,Classical-MPC
6.560000000000005,69,9,0.3236894736842105,0.4528157894736842,120.0,1.0,edge-relay,RL-PPO
6.560000000000005,70,9,0.32252631578947366,0.48575,120.0,1.0,follower,RL-SAC
6.560000000000005,71,9,0.32438421052631583,0.5156447368421052,120.0,1.0,edge-relay,RL-SAC
6.560000000000005,72,9,0.32303157894736845,0.5480078947368421,120.0,1.0,follower,RL-PPO
6.560000000000005,73,9,0.322578947368421,0.5795578947368422,120.0,1.0,follower,Classical-MPC
6.560000000000005,74,9,0.3226,0.6114342105263157,120.0,1.0,follower,RL-PPO
6.560000000000005,75,9,0.3244131578947369,0.643421052631579,120.0,1.0,follower,DL-Transformer (coord)
6.560000000000005,76,9,0.3241421052631579,0.6756289473684209,120.0,1.0,follower,RL-PPO
6.560000000000005,77,9,0.32243157894736846,0.7073473684210525,120.0,1.0,follower,DL-CNN (vision)
6.560000000000005,78,9,0.08100263157894737,0.6090921052631579,120.0,1.0,follower,DL-CNN (vision)
6.560000000000005,79,9,0.09037105263157895,0.6305657894736841,120.0,1.0,follower,RL-SAC
6.560000000000005,80,9,0.10288157894736841,0.654836842105263,120.0,1.0,follower,DL-Transformer (coord)
6.560000000000005,81,9,0.11369473684210527,0.6763131578947369,120.0,1.0,follower,DL-Transformer (coord)
6.560000000000005,82,9,0.12482105263157894,0.37739210526315786,120.0,1.0,follower,DL-CNN (vision)
6.560000000000005,83,9,0.1686842105263158,0.378021052631579,120.0,1.0,follower,IL-BC (behavior cloning)
6.560000000000005,84,9,0.21264473684210528,0.3786842105263158,120.0,1.0,follower,RL-PPO
6.560000000000005,85,9,0.25749736842105264,0.3776394736842105,120.0,1.0,edge-relay,RL-SAC
6.560000000000005,86,9,0.30107894736842106,0.3777473684210526,120.0,1.0,follower,DL-CNN (vision)
6.560000000000005,87,9,0.34460526315789475,0.37783684210526314,120.0,1.0,follower,DL-CNN (vision)
6.560000000000005,88,9,0.38931578947368417,0.37810789473684214,120.0,1.0,follower,RL-SAC
6.560000000000005,89,9,0.4344289473684211,0.3787052631578947,120.0,1.0,edge-relay,Classical-MPC
6.560000000000005,90,9,0.4789184210526316,0.3788447368421053,120.0,1.0,follower,Classical-MPC
6.560000000000005,91,9,0.52165,0.3792052631578947,120.0,1.0,edge-relay,RL-PPO
6.560000000000005,92,9,0.5668368421052632,0.3792894736842105,120.0,1.0,safety-sentry,DL-CNN (vision)
6.560000000000005,93,9,0.60985,0.3779,120.0,1.0,leader,RL-SAC
6.560000000000005,94,9,0.6551815789473684,0.3787868421052632,120.0,1.0,edge-relay,DL-CNN (vision)
